,_id,description,Bert_Label,Flair_Label,BL_Label,CE_Label,BLTC_Label,Expert1,Expert2,Expert3,Final_Label
1120,CVE-2020-0399,"In showLimitedSimFunctionWarningNotification of NotificationMgr.java, there is a possible permission bypass due to an unsafe PendingIntent. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.0 Android-8.1 Android-9 Android-10 Android-11Android ID: A-153993591",disabling security tools,code injection,unauthorized access,sensitive data exposure,unauthorized access,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1121,CVE-2020-0464,"In resolv_cache_lookup of res_cache.cpp, there is a possible side channel information disclosure. This could lead to local information disclosure of accessed web resources with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-150371903",web session cookie,code injection,privilege escalation,sensitive data exposure,privilege escalation,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1122,CVE-2019-9409,In libhevc there is a possible information disclosure due to uninitialized data. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: AndroidVersions: Android-10Android ID: A-112272091,server-side request forgery,code injection,sensitive data exposure,sensitive data exposure,sensitive data exposure,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1123,CVE-2020-0339,There is a possible out of bounds read due to a missing bounds check.Product: AndroidVersions: Android SoCAndroid ID: A-162980705,disabling security tools,code injection,unauthorized access,unauthorized access,unauthorized access,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1124,CVE-2019-9243,"In wpa_supplicant_8, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Product: AndroidVersions: Android-10Android ID: A-120905706",disabling security tools,code injection,unauthorized access,unauthorized access,unauthorized access,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1125,CVE-2020-0315,"In Zen Mode, there is a possible permission bypass due to an unsafe PendingIntent. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-155642026",disabling security tools,code injection,unauthorized access,credentials,unauthorized access,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1126,CVE-2018-9509,"In smp_proc_master_id of smp_act.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to remote information disclosure over Bluetooth with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9.0 Android ID: A-111937027",disabling security tools,code injection,privilege escalation,unauthorized access,privilege escalation,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1127,CVE-2019-9239,"In NFC, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: AndroidVersions: Android-10Android ID: A-121263487",disabling security tools,code injection,unauthorized access,unauthorized access,unauthorized access,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1128,CVE-2021-0542,"In updateNotification of BeamTransferManager.java, there is a missing permission check. This could lead to local information disclosure of paired Bluetooth addresses with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-168712890",disabling security tools,code injection,unauthorized access,sensitive data exposure,unauthorized access,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1129,CVE-2020-0212,"In _onBufferDestroyed of InputBufferManager.cpp, there is a possible out of bounds read due to a use after free. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-135140854",server-side request forgery,code injection,sensitive data exposure,unauthorized access,sensitive data exposure,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1130,CVE-2021-0566,"In accessAudioHalPidscpp of TimeCheck.cpp, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-175894436",disabling security tools,code injection,privilege escalation,sensitive data exposure,privilege escalation,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1131,CVE-2021-0381,"In updateNotifications of DeviceStorageMonitorService.java, there is a possible permission bypass due to an unsafe PendingIntent. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-153466381",disabling security tools,code injection,unauthorized access,sensitive data exposure,unauthorized access,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1132,CVE-2021-0423,"In memory management driver, there is a possible information disclosure due to uninitialized data. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05403499; Issue ID: ALPS05385714.",server-side request forgery,No Label,memory based attack,sensitive data exposure,memory based attack,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1133,CVE-2017-13275,"In getVSCoverage of CmapCoverage.cpp, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with no additional privileges needed. User interaction is needed for exploitation. Product: Android. Versions: 8.0, 8.1. Android ID: A-70808908.",disabling security tools,code injection,unauthorized access,sensitive data exposure,unauthorized access,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1134,CVE-2019-2022,"In rw_t3t_act_handle_fmt_rsp and rw_t3t_act_handle_sro_rsp of rw_t3t.cc, there is a possible out-of-bound read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9Android ID: A-120506143",disabling security tools,code injection,sensitive data exposure,sensitive data exposure,sensitive data exposure,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1135,CVE-2020-0340,"In libcodec2_soft_mp3dec, there is a possible information disclosure due to uninitialized data. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-144901522",server-side request forgery,code injection,sensitive data exposure,sensitive data exposure,sensitive data exposure,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1136,CVE-2019-9338,In libavc there is a possible information disclosure due to uninitialized data. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: AndroidVersions: Android-10Android ID: A-111762686,server-side request forgery,code injection,sensitive data exposure,sensitive data exposure,sensitive data exposure,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1137,CVE-2021-0408,"In asf extractor, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05489195; Issue ID: ALPS05489220.",disabling security tools,No Label,privilege escalation,unauthorized access,privilege escalation,Sensitive Data Exposure,Sensitive data exposure,Sensitive data exposure,sensitive data exposure
1138,CVE-2020-0499,"In FLAC__bitreader_read_rice_signed_block of bitreader.c, there is a possible out of bounds read due to a heap buffer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-156076070",disabling security tools,code injection,buffer overflow,buffer overflow,buffer overflow,Sensitive Data Exposure,"Sensitive data exposure, Buffer Overflow",Sensitive data exposure,buffer overflow
